ASPM : Airport Efficiency : Daily Configuration By Hour Report,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
From 5/1/2019 To 9/30/2019 ; Airport=IAD,,,,,,,,,,,,,,,,,,,,,,,,
Airport,Scheduled,Local,Scheduled,Scheduled,Actual,Actual,Actual,ADR+,Runway,Approach,Average,Average,Temp,Wind,Wind,Ceiling,Visibility,Airport,Airport,,,,,
,Departure,Hour,Departures,Arrivals,Departures,Arrivals,Total,Cap,Configuration,Condition,Taxi Out,Taxi In,(F),Dir,Speed,(100ft),(Stat,Weather,Weather,,,,,
IAD,7/24/2019,16,10,59,20,52,72,138,"1C, 1L, 1R | 1R, 30",VAC,19.56,6.65,80,340,7,55,10,,None,,,,,
IAD,7/24/2019,17,86,5,61,17,78,138,"1C, 1L, 1R | 1R, 30",VAC,26.18,5.57,80,30,9,60,10,,None,,,,,
IAD,7/24/2019,18,12,9,53,19,72,138,"1C, 1L, 1R | 1R, 30",VAC,25.21,7.23,78,10,9,60,10,TS,Severe,,,,,
IAD,7/24/2019,19,11,16,18,23,41,138,"1C, 1L, 1R | 1R, 30",VAC,15.67,6.11,78,10,9,60,10,TS,Severe,,,,,
IAD,7/24/2019,20,6,19,16,42,58,138,"1C, 1L, 1R | 1R, 30",VAC,13.5,6.63,73,40,7,60,10,,None,,,,,
IAD,7/24/2019,21,2,41,9,35,44,138,"1C, 1L, 1R | 1R, 30",VAC,16,6.52,71,230,3,60,10,,None,,,,,
IAD,7/24/2019,22,52,8,51,13,64,138,"1C, 1L, 1R | 1R, 30",VAC,21.55,6.22,69,220,3,130,10,,None,,,,,
IAD,7/24/2019,23,1,6,9,14,23,138,"1C, 1L, 1R | 1R, 30",VAC,16.67,6.63,66,200,6,130,10,,None,,,,,
IAD,7/25/2019,0,0,8,4,6,10,138,"1C, 1L, 1R | 1R, 30",VAC,0,5.43,66,300,4,130,10,,None,,,,,
IAD,7/25/2019,1,0,0,3,0,3,138,"1C, 1L, 1R | 1R, 30",VAC,20,0,62,0,0,130,10,,None,,,,,
IAD,7/25/2019,2,2,1,1,2,3,138,"1C, 1L, 1R | 1R, 30",VAC,18.33,6,64,320,4,999,10,,None,,,,,
IAD,7/25/2019,3,0,1,2,1,3,138,"1C, 1L, 1R | 1R, 30",VAC,0,6,64,320,4,999,10,,None,,,,,
IAD,7/25/2019,4,1,1,1,3,4,138,"1C, 1L, 1R | 1R, 30",VAC,13,6,62,320,4,999,10,,None,,,,,
IAD,7/25/2019,5,1,5,1,10,11,142,"1C, 1L, 1R | 30",VAC,9,6.45,62,330,4,999,7,,None,,,,,
IAD,7/25/2019,6,11,6,11,14,25,143,"1C, 1L, 1R | 30",VAC,12.75,4.33,62,330,4,999,7,,None,,,,,
IAD,7/25/2019,7,8,41,12,38,50,143,"1C, 1L, 1R | 30",VAC,15.08,5.61,66,310,6,999,10,,None,,,,,
IAD,7/25/2019,8,64,3,55,11,66,143,"1C, 1L, 1R | 30",VAC,20.55,4,73,350,7,999,10,,None,,,,,
IAD,7/25/2019,9,6,4,27,11,38,143,"1C, 1L, 1R | 30",VAC,14.75,5,77,360,8,999,10,,None,,,,,
IAD,7/25/2019,10,6,5,13,19,32,143,"1C, 1L, 1R | 30",VAC,17.18,5.71,78,350,5,999,10,,None,,,,,
IAD,7/25/2019,11,4,55,12,47,59,143,"1C, 1L, 1R | 30",VAC,21.3,6.07,80,VRB,5,999,10,,None,,,,,
IAD,7/25/2019,12,48,4,35,9,44,143,"1C, 1L, 1R | 30",VAC,20.94,6.5,82,320,5,60,10,,None,,,,,
IAD,7/25/2019,13,18,9,44,22,66,143,"1C, 1L, 1R | 30",VAC,21.68,8.93,82,320,5,60,10,,None,,,,,
IAD,7/25/2019,14,4,14,13,26,39,143,"1C, 1L, 1R | 30",VAC,18.91,4.95,84,40,7,65,10,,None,,,,,
IAD,7/25/2019,15,8,39,19,64,83,143,"1C, 1L, 1R | 30",VAC,21,6.77,84,VRB,4,70,10,,None,,,,,
IAD,7/25/2019,16,9,61,31,46,77,143,"1C, 1L, 1R | 30",VAC,19.75,7.28,84,30,10,70,10,,None,,,,,
IAD,7/25/2019,17,87,5,70,15,85,143,"1C, 1L, 1R | 30",VAC,22.18,6.14,84,360,9,999,10,,None,,,,,
IAD,7/25/2019,18,14,9,49,18,67,143,"1C, 1L, 1R | 30",VAC,18.12,6.86,82,40,8,999,10,,None,,,,,
IAD,7/25/2019,19,10,15,17,21,38,143,"1C, 1L, 1R | 30",VAC,16.82,6,80,40,6,999,10,,None,,,,,
IAD,7/25/2019,20,6,20,11,35,46,143,"1C, 1L, 1R | 30",VAC,15.5,5.11,75,40,5,999,10,,None,,,,,
IAD,7/25/2019,21,2,41,3,27,30,143,"1C, 1L, 1R | 30",VAC,14.5,5.86,71,40,4,999,10,,None,,,,,
IAD,7/25/2019,22,50,7,48,10,58,143,"1C, 1L, 1R | 30",VAC,18.55,9.71,66,0,0,999,10,,None,,,,,
IAD,7/25/2019,23,1,6,11,8,19,143,"1C, 1L, 1R | 30",VAC,15.75,6.29,66,0,0,999,10,,None,,,,,
IAD,7/26/2019,0,0,7,0,7,7,143,"1C, 1L, 1R | 30",VAC,0,4.88,64,0,0,999,10,,None,,,,,
IAD,7/26/2019,1,1,0,2,0,2,143,"1C, 1L, 1R | 30",VAC,23,0,64,320,4,999,10,,None,,,,,
IAD,7/26/2019,2,2,1,3,1,4,143,"1C, 1L, 1R | 30",VAC,20.67,5.5,62,0,0,999,10,,None,,,,,
IAD,7/26/2019,3,0,1,1,1,2,143,"1C, 1L, 1R | 30",VAC,0,6,62,0,0,999,10,,None,,,,,
IAD,7/26/2019,4,1,0,1,3,4,143,"1C, 1L, 1R | 30",VAC,11,7,62,320,4,999,10,,None,,,,,
IAD,7/26/2019,5,2,8,2,11,13,143,"1C, 1L, 1R | 30",VAC,11,5.3,64,0,0,999,10,,None,,,,,
IAD,7/26/2019,6,10,8,10,15,25,144,"1C, 1L, 1R | 1R, 30",VAC,15.9,4.71,64,320,4,999,10,,None,,,,,
IAD,7/26/2019,7,9,40,13,35,48,144,"1C, 1L, 1R | 1R, 30",VAC,13.5,5.86,68,310,3,999,10,,None,,,,,
IAD,7/26/2019,8,64,3,57,4,61,144,"1C, 1L, 1R | 1R, 30",VAC,19.17,5,73,330,5,999,10,,None,,,,,
IAD,7/26/2019,9,6,4,17,10,27,144,"1C, 1L, 1R | 1R, 30",VAC,11.5,5.33,80,20,4,999,10,,None,,,,,
IAD,7/26/2019,10,6,5,12,24,36,144,"1C, 1L, 1R | 1R, 30",VAC,19.27,5.1,84,VRB,3,999,10,,None,,,,,
IAD,7/26/2019,11,4,55,15,52,67,144,"1C, 1L, 1R | 1R, 30",VAC,19.5,6.15,82,20,5,999,10,,None,,,,,
IAD,7/26/2019,12,47,4,32,17,49,144,"1C, 1L, 1R | 1R, 30",VAC,21.69,7.75,86,0,0,60,10,,None,,,,,
IAD,7/26/2019,13,18,7,38,15,53,144,"1C, 1L, 1R | 1R, 30",VAC,25.62,5.78,86,0,0,60,10,,None,,,,,
IAD,7/26/2019,14,3,14,22,28,50,144,"1C, 1L, 1R | 1R, 30",VAC,19.67,4.13,86,VRB,4,60,10,,None,,,,,
IAD,7/26/2019,15,6,39,19,46,65,144,"1C, 1L, 1R | 1R, 30",VAC,17.18,5.46,87,0,0,70,10,,None,,,,,
IAD,7/26/2019,16,11,59,19,50,69,144,"1C, 1L, 1R | 1R, 30",VAC,18,6.59,84,100,5,999,10,,None,,,,,
IAD,7/26/2019,17,84,5,52,14,66,144,"1C, 1L, 1R | 1R, 30",VAC,27.01,6.5,84,90,5,999,10,,None,,,,,
IAD,7/26/2019,18,14,9,47,20,67,144,"1C, 1L, 1R | 1R, 30",VAC,22.71,7.43,84,90,5,999,10,,None,,,,,
IAD,7/26/2019,19,10,16,18,18,36,144,"1C, 1L, 1R | 1R, 30",VAC,15.9,7.94,82,110,7,999,10,,None,,,,,
IAD,7/26/2019,20,6,20,11,36,47,144,"1C, 1L, 1R | 1R, 30",VAC,14.4,5.68,77,160,3,999,10,,None,,,,,
IAD,7/26/2019,21,2,41,4,24,28,144,"1C, 1L, 1R | 1R, 30",VAC,16,5.98,71,150,4,999,10,,None,,,,,
IAD,7/26/2019,22,51,8,44,16,60,144,"1C, 1L, 1R | 1R, 30",VAC,16.5,6.78,73,160,4,999,10,,None,,,,,
IAD,7/26/2019,23,2,5,10,7,17,144,"1C, 1L, 1R | 1R, 30",VAC,15.67,5,69,160,4,999,10,,None,,,,,
IAD,7/27/2019,0,0,6,2,7,9,144,"1C, 1L, 1R | 1R, 30",VAC,0,6.86,68,0,0,999,10,,None,,,,,
IAD,7/27/2019,1,0,0,1,1,2,144,"1C, 1L, 1R | 1R, 30",VAC,12,0,68,0,0,999,10,,None,,,,,
IAD,7/27/2019,2,1,1,2,1,3,144,"1C, 1L, 1R | 1R, 30",VAC,13.5,6,68,0,0,999,10,,None,,,,,
IAD,7/27/2019,3,0,1,0,1,1,144,"1C, 1L, 1R | 1R, 30",VAC,0,5,64,0,0,999,10,,None,,,,,
IAD,7/27/2019,4,1,1,1,3,4,144,"1C, 1L, 1R | 1R, 30",VAC,13,5,64,0,0,999,10,,None,,,,,
IAD,7/27/2019,5,2,5,2,6,8,144,"1C, 1L, 1R | 1R, 30",VAC,14,7,64,0,0,999,10,,None,,,,,
IAD,7/27/2019,6,9,7,6,16,22,144,"1C, 1L, 1R | 1R, 30",VAC,18.67,4.56,64,0,0,999,10,,None,,,,,
IAD,7/27/2019,7,7,39,12,35,47,144,"1C, 1L, 1R | 1R, 30",VAC,15.13,5.35,69,0,0,999,10,,None,,,,,
IAD,7/27/2019,8,65,2,57,4,61,144,"1C, 1L, 1R | 1R, 30",VAC,19.27,4.33,75,0,0,999,10,,None,,,,,
IAD,7/27/2019,9,6,2,24,7,31,144,"1C, 1L, 1R | 1R, 30",VAC,16.56,5.5,80,0,0,999,10,,None,,,,,
IAD,7/27/2019,10,5,5,6,13,19,144,"1C, 1L, 1R | 1R, 30",VAC,23.83,4.57,84,VRB,4,999,10,,None,,,,,
IAD,7/27/2019,11,4,55,11,50,61,144,"1C, 1L, 1R | 1R, 30",VAC,15.75,5.6,86,VRB,4,999,10,,None,,,,,
IAD,7/27/2019,12,48,4,31,11,42,144,"1C, 1L, 1R | 1R, 30",VAC,19.78,6.67,87,VRB,4,999,10,,None,,,,,
IAD,7/27/2019,13,15,8,37,15,52,144,"1C, 1L, 1R | 1R, 30",VAC,20.06,6.4,87,VRB,5,60,10,,None,,,,,
IAD,7/27/2019,14,4,13,10,22,32,141,"19C, 19L, 19R | 19L, 30",VAC,11,4.94,87,VRB,5,60,10,,None,,,,,
IAD,7/27/2019,15,6,37,9,50,59,140,"19C, 19L, 19R | 19L, 30",VAC,19.71,5.76,87,200,8,65,10,,None,,,,,
IAD,7/27/2019,16,8,58,11,44,55,140,"19C, 19L, 19R | 19L, 30",VAC,15.5,5.95,87,190,11,999,10,,None,,,,,
IAD,7/27/2019,17,84,4,62,4,66,140,"19C, 19L, 19R | 19L, 30",VAC,19.15,5.4,87,150,9,999,10,,None,,,,,
IAD,7/27/2019,18,12,8,36,14,50,140,"19C, 19L, 19R | 19L, 30",VAC,16.92,5.44,86,150,9,999,10,,None,,,,,
IAD,7/27/2019,19,7,11,8,19,27,140,"19C, 19L, 19R | 19L, 30",VAC,16.5,6.08,84,160,7,999,10,,None,,,,,
IAD,7/27/2019,20,5,21,13,34,47,140,"19C, 19L, 19R | 19L, 30",VAC,19.33,5.29,82,160,5,999,10,,None,,,,,
IAD,7/27/2019,21,2,39,1,24,25,140,"19C, 19L, 19R | 19L, 30",VAC,15,5.78,78,160,5,999,10,,None,,,,,
IAD,7/27/2019,22,48,7,47,9,56,140,"19C, 19L, 19R | 19L, 30",VAC,20.27,7.25,77,180,5,120,10,,None,,,,,
IAD,7/27/2019,23,2,7,6,6,12,140,"19C, 19L, 19R | 19L, 30",VAC,17,5,77,180,5,120,10,,None,,,,,
IAD,7/28/2019,0,0,6,1,9,10,140,"19C, 19L, 19R | 19L, 30",VAC,18,4,73,0,0,120,10,,None,,,,,
IAD,7/28/2019,1,1,0,2,0,2,140,"19C, 19L, 19R | 19L, 30",VAC,15,0,73,170,5,999,10,,None,,,,,
IAD,7/28/2019,2,2,1,1,2,3,140,"19C, 19L, 19R | 19L, 30",VAC,19,6,69,200,5,999,10,,None,,,,,
IAD,7/28/2019,3,0,1,2,2,4,140,"19C, 19L, 19R | 19L, 30",VAC,0,11,71,0,0,999,10,,None,,,,,
IAD,7/28/2019,4,1,0,1,1,2,140,"19C, 19L, 19R | 19L, 30",VAC,14,4.5,69,180,3,999,10,,None,,,,,
IAD,7/28/2019,5,3,7,3,8,11,148,"19C, 19L, 19R | 19L, 30",VAC,10,4.67,68,0,0,999,10,,None,,,,,
IAD,7/28/2019,6,12,7,11,13,24,156,"19C, 19L, 19R | 19L, 30",VAC,14.5,4.88,68,VRB,4,999,10,,None,,,,,
IAD,7/28/2019,7,6,41,13,34,47,156,"19C, 19L, 19R | 19L, 30",VAC,16.11,6.24,71,VRB,4,999,10,,None,,,,,
IAD,7/28/2019,8,63,2,55,8,63,156,"19C, 19L, 19R | 19L, 30",VAC,19.47,5,78,0,0,999,10,,None,,,,,
IAD,7/28/2019,9,6,2,13,4,17,156,"19C, 19L, 19R | 19L, 30",VAC,16.71,5.5,84,320,3,999,10,,None,,,,,
IAD,7/28/2019,10,5,6,10,16,26,156,"19C, 19L, 19R | 19L, 30",VAC,18.86,5.5,87,VRB,3,999,10,,None,,,,,
IAD,7/28/2019,11,5,54,10,47,57,156,"19C, 19L, 19R | 19L, 30",VAC,20.4,6.46,87,VRB,6,55,10,,None,,,,,
IAD,7/28/2019,12,48,5,42,8,50,158,"1C, 1L, 1R | 1R, 30",VAC,18.12,6.5,87,VRB,6,55,10,,None,,,,,
IAD,7/28/2019,13,18,7,28,13,41,160,"1C, 1L, 1R | 1R, 30",VAC,15.37,6.56,91,VRB,4,70,10,,None,,,,,
IAD,7/28/2019,14,3,13,11,30,41,160,"1C, 1L, 1R | 1R, 30",VAC,14,5.06,91,VRB,4,65,10,,None,,,,,
IAD,7/28/2019,15,6,39,14,49,63,160,"1C, 1L, 1R | 1R, 30",VAC,16,6.95,91,VRB,4,65,10,,None,,,,,
IAD,7/28/2019,16,11,61,16,49,65,150,"19C, 19L, 19R | 19L, 30",VAC,16.08,7.06,93,270,7,999,10,,None,,,,,
IAD,7/28/2019,17,86,4,57,14,71,140,"19C, 19L, 19R | 19L, 30",VAC,22.2,6.71,91,VRB,6,999,10,,None,,,,,
IAD,7/28/2019,18,13,11,43,20,63,140,"19C, 19L, 19R | 19L, 30",VAC,20.13,5.44,89,230,6,999,10,,None,,,,,
IAD,7/28/2019,19,11,13,21,22,43,140,"19C, 19L, 19R | 19L, 30",VAC,14.55,5.23,84,160,4,90,10,,None,,,,,
IAD,7/28/2019,20,4,21,10,33,43,140,"19C, 19L, 19R | 19L, 30",VAC,12.5,5.29,84,160,4,90,10,,None,,,,,
IAD,7/28/2019,21,3,42,5,28,33,140,"19C, 19L, 19R | 19L, 30",VAC,16.5,5.48,78,160,3,999,10,,None,,,,,
IAD,7/28/2019,22,53,8,49,14,63,140,"19C, 19L, 19R | 19L, 30",VAC,19.34,7,78,190,4,999,10,,None,,,,,
IAD,7/28/2019,23,2,6,8,8,16,140,"19C, 19L, 19R | 19L, 30",VAC,23,5.25,75,200,3,999,10,,None,,,,,
IAD,7/29/2019,0,0,7,3,7,10,140,"19C, 19L, 19R | 19L, 30",VAC,0,5.57,77,300,3,999,10,,None,,,,,
IAD,7/29/2019,1,0,0,0,0,0,140,"19C, 19L, 19R | 19L, 30",VAC,0,0,71,0,0,999,10,,None,,,,,
IAD,7/29/2019,2,1,0,1,1,2,140,"19C, 19L, 19R | 19L, 30",VAC,17,7,71,0,0,999,10,,None,,,,,
IAD,7/29/2019,3,0,1,0,2,2,140,"19C, 19L, 19R | 19L, 30",VAC,0,5,71,190,3,999,10,,None,,,,,
IAD,7/29/2019,4,1,1,1,4,5,140,"19C, 19L, 19R | 19L, 30",VAC,12,9.5,69,0,0,999,10,,None,,,,,
IAD,7/29/2019,5,1,6,2,4,6,141,"1C, 1L, 1R | 1R, 30",VAC,12.33,5.86,69,0,0,999,10,,None,,,,,
IAD,7/29/2019,6,10,7,13,16,29,144,"1C, 1L, 1R | 1R, 30",VAC,13.77,4.86,69,0,0,999,10,,None,,,,,
IAD,7/29/2019,7,9,41,14,31,45,144,"1C, 1L, 1R | 1R, 30",VAC,14.18,6.31,75,0,0,999,10,,None,,,,,
IAD,7/29/2019,8,64,3,54,11,65,144,"1C, 1L, 1R | 1R, 30",VAC,17.23,5,80,0,0,999,10,,None,,,,,
IAD,7/29/2019,9,6,4,25,14,39,144,"1C, 1L, 1R | 1R, 30",VAC,14.1,6.5,86,0,0,999,10,,None,,,,,
IAD,7/29/2019,10,6,5,13,25,38,144,"1C, 1L, 1R | 1R, 30",VAC,16.36,4.71,89,VRB,4,999,10,,None,,,,,
IAD,7/29/2019,11,4,55,14,47,61,144,"1C, 1L, 1R | 1R, 30",VAC,16.86,6.03,89,VRB,5,60,10,,None,,,,,
IAD,7/29/2019,12,47,4,38,12,50,144,"1C, 1L, 1R | 1R, 30",VAC,19.33,6.71,89,VRB,5,60,10,,None,,,,,
IAD,7/29/2019,13,18,8,34,17,51,144,"1C, 1L, 1R | 1R, 30",VAC,16.95,5.79,89,40,5,60,10,,None,,,,,
IAD,7/29/2019,14,3,14,11,31,42,142,"19C, 19L, 19R | 19L, 30",VAC,16.71,5.17,91,120,5,65,10,,None,,,,,
IAD,7/29/2019,15,7,39,13,46,59,140,"19C, 19L, 19R | 19L, 30",VAC,24.27,6.08,91,120,5,65,10,,None,,,,,
IAD,7/29/2019,16,10,59,14,42,56,140,"19C, 19L, 19R | 19L, 30",VAC,17.55,6.56,93,170,9,65,10,,None,,,,,
IAD,7/29/2019,17,85,5,55,18,73,140,"19C, 19L, 19R | 19L, 30",VAC,21.38,6.86,91,160,8,120,10,,None,,,,,
IAD,7/29/2019,18,14,9,43,15,58,140,"19C, 19L, 19R | 19L, 30",VAC,23.88,6,87,190,6,250,10,,None,,,,,
IAD,7/29/2019,19,10,16,20,21,41,140,"19C, 19L, 19R | 19L, 30",VAC,19.69,7.83,87,190,6,250,10,,None,,,,,
IAD,7/29/2019,20,6,20,10,29,39,140,"19C, 19L, 19R | 19L, 30",VAC,16.5,5.5,84,0,0,999,10,,None,,,,,
IAD,7/29/2019,21,2,40,6,28,34,140,"19C, 19L, 19R | 19L, 30",VAC,20,6.41,80,210,3,999,10,,None,,,,,
IAD,7/29/2019,22,51,8,49,17,66,140,"19C, 19L, 19R | 19L, 30",VAC,19.66,7.38,78,180,5,999,10,,None,,,,,
IAD,7/29/2019,23,2,6,11,6,17,140,"19C, 19L, 19R | 19L, 30",VAC,12,7.14,78,190,4,999,10,,None,,,,,
IAD,7/30/2019,0,0,8,1,8,9,140,"19C, 19L, 19R | 19L, 30",VAC,0,6.13,75,200,3,999,10,,None,,,,,
IAD,7/30/2019,1,1,0,2,3,5,140,"19C, 19L, 19R | 19L, 30",VAC,17,0,75,180,6,999,10,,None,,,,,
IAD,7/30/2019,2,2,1,2,1,3,140,"19C, 19L, 19R | 19L, 30",VAC,18.67,0,75,180,7,999,10,,None,,,,,
IAD,7/30/2019,3,0,1,2,1,3,140,"19C, 19L, 19R | 19L, 30",VAC,0,8,73,180,8,999,10,,None,,,,,
IAD,7/30/2019,4,0,1,0,7,7,140,"19C, 19L, 19R | 19L, 30",VAC,0,6,73,180,6,999,10,,None,,,,,
IAD,7/30/2019,5,1,6,2,8,10,140,"19C, 19L, 19R | 19L, 30",VAC,10,8,71,180,4,999,7,,None,,,,,
IAD,7/30/2019,6,11,7,13,14,27,130,"19C, 19L, 19R | 19L, 30",VAC,13.36,6.63,71,180,4,999,7,,None,,,,,
IAD,7/30/2019,7,8,41,14,36,50,134,"19C, 19L, 19R | 19L, 30",VAC,14.92,5.48,75,190,6,999,10,,None,,,,,
IAD,7/30/2019,8,63,3,52,17,69,134,"19C, 19L, 19R | 19L, 30",VAC,18.85,5.33,78,180,7,999,10,,None,,,,,
IAD,7/30/2019,9,6,5,28,9,37,114,"19L, 19R | 19L, 30",VAC,17,6.14,82,180,6,999,10,,None,,,,,
IAD,7/30/2019,10,6,4,10,20,30,114,"19L, 19R | 19L, 30",VAC,22.44,5.78,87,VRB,5,999,10,,None,,,,,
IAD,7/30/2019,11,4,55,11,49,60,114,"19L, 19R | 19L, 30",VAC,19.44,6.26,91,170,7,999,10,,None,,,,,
IAD,7/30/2019,12,48,4,31,23,54,114,"19L, 19R | 19L, 30",VAC,19.39,5.08,93,240,11,999,10,,None,,,,,
IAD,7/30/2019,13,18,8,46,20,66,114,"19L, 19R | 19L, 30",VAC,23.29,6,95,210,7,999,10,,None,,,,,
IAD,7/30/2019,14,5,13,13,23,36,114,"19L, 19R | 19L, 30",VAC,15,5.24,93,190,8,999,10,,None,,,,,
IAD,7/30/2019,15,6,40,10,35,45,114,"19L, 19R | 19L, 30",VAC,26.2,6.33,93,160,6,999,10,,None,,,,,
IAD,7/30/2019,16,9,60,16,53,69,114,"19L, 19R | 19L, 30",VAC,24.43,6.11,96,170,11,999,10,,None,,,,,
IAD,7/30/2019,17,86,5,36,18,54,114,"19L, 19R | 19L, 30",VAC,34.7,8.22,80,310,14,65,10,-TSRA,Severe,,,,,
IAD,7/30/2019,18,13,9,54,18,72,114,"19L, 19R | 19L, 30",VAC,32.07,6.25,78,320,8,90,10,-TSRA,Severe,,,,,
IAD,7/30/2019,19,11,14,33,28,61,137,"1C, 1L, 1R | 1R, 30",VAC,17,6.59,80,30,3,90,10,TS,Severe,,,,,
IAD,7/30/2019,20,5,19,18,28,46,144,"1C, 1L, 1R | 1R, 30",VAC,18.25,5.3,75,80,3,110,10,,None,,,,,
IAD,7/30/2019,21,2,41,12,32,44,144,"1C, 1L, 1R | 1R, 30",VAC,22,5.85,75,0,0,230,10,,None,,,,,
IAD,7/30/2019,22,49,8,42,15,57,144,"1C, 1L, 1R | 1R, 30",VAC,18.82,5.22,73,0,0,210,10,,None,,,,,
IAD,7/30/2019,23,2,5,15,7,22,144,"1C, 1L, 1R | 1R, 30",VAC,12.2,6.57,73,0,0,210,10,,None,,,,,
IAD,7/31/2019,0,0,7,1,5,6,144,"1C, 1L, 1R | 1R, 30",VAC,0,5.25,71,160,6,999,10,,None,,,,,
IAD,7/31/2019,1,1,0,3,6,9,144,"1C, 1L, 1R | 1R, 30",VAC,19.5,0,69,0,0,999,10,,None,,,,,
IAD,7/31/2019,2,1,1,2,3,5,144,"1C, 1L, 1R | 1R, 30",VAC,14.5,6,69,0,0,999,10,,None,,,,,
IAD,7/31/2019,3,0,1,0,1,1,144,"1C, 1L, 1R | 1R, 30",VAC,0,6,69,0,0,150,10,,None,,,,,
IAD,7/31/2019,4,1,0,1,5,6,144,"1C, 1L, 1R | 1R, 30",VAC,19,6,69,0,0,150,10,,None,,,,,
IAD,7/31/2019,5,2,8,2,8,10,144,"1C, 1L, 1R | 1R, 30",VAC,11.67,8.33,68,0,0,150,10,,None,,,,,
IAD,7/31/2019,6,10,7,8,18,26,144,"1C, 1L, 1R | 1R, 30",VAC,14.64,5.38,69,0,0,150,10,,None,,,,,
IAD,7/31/2019,7,9,40,21,32,53,144,"1C, 1L, 1R | 1R, 30",VAC,17.2,6.53,71,0,0,150,10,,None,,,,,
IAD,7/31/2019,8,63,3,48,9,57,144,"1C, 1L, 1R | 1R, 30",VAC,22.08,5.5,73,300,3,150,10,,None,,,,,
IAD,7/31/2019,9,6,5,26,9,35,144,"1C, 1L, 1R | 1R, 30",VAC,23,5,80,340,5,150,10,,None,,,,,
IAD,7/31/2019,10,6,4,12,18,30,144,"1C, 1L, 1R | 1R, 30",VAC,17.78,5.4,82,VRB,3,110,10,,None,,,,,
IAD,7/31/2019,11,4,55,16,45,61,144,"1C, 1L, 1R | 1R, 30",VAC,15.86,6.76,82,VRB,3,110,10,,None,,,,,
IAD,7/31/2019,12,47,4,31,17,48,144,"1C, 1L, 1R | 1R, 30",VAC,18.49,6.25,82,330,8,100,10,,None,,,,,
IAD,7/31/2019,13,19,7,43,16,59,144,"1C, 1L, 1R | 1R, 30",VAC,18.78,4.5,82,330,8,100,10,,None,,,,,
IAD,7/31/2019,14,4,13,12,29,41,144,"1C, 1L, 1R | 1R, 30",VAC,13.5,5.32,84,350,9,100,10,,None,,,,,
IAD,7/31/2019,15,5,39,14,47,61,144,"1C, 1L, 1R | 1R, 30",VAC,32.11,5.64,84,360,7,100,10,,None,,,,,
IAD,7/31/2019,16,10,59,17,56,73,144,"1C, 1L, 1R | 1R, 30",VAC,39.88,6.88,80,330,7,100,10,,None,,,,,
IAD,7/31/2019,17,85,5,26,14,40,144,"1C, 1L, 1R | 1R, 30",VAC,50.99,9.63,77,220,5,90,10,-RA,Moderate,,,,,
IAD,7/31/2019,18,13,9,47,18,65,144,"1C, 1L, 1R | 1R, 30",VAC,38.53,6.4,77,220,5,90,10,-RA,Moderate,,,,,
IAD,7/31/2019,19,11,16,51,20,71,144,"1C, 1L, 1R | 1R, 30",VAC,26.91,9.06,75,270,5,100,10,,None,,,,,
IAD,7/31/2019,20,6,19,18,24,42,144,"1C, 1L, 1R | 1R, 30",VAC,17.17,6.4,73,0,0,100,10,,None,,,,,
IAD,7/31/2019,21,2,41,10,30,40,144,"1C, 1L, 1R | 1R, 30",VAC,13.6,6.18,71,0,0,120,10,,None,,,,,
IAD,7/31/2019,22,52,9,40,19,59,144,"1C, 1L, 1R | 1R, 30",VAC,16,5.33,71,230,5,200,10,,None,,,,,
IAD,7/31/2019,23,2,6,17,11,28,144,"1C, 1L, 1R | 1R, 30",VAC,14.25,5.75,69,140,3,999,10,,None,,,,,
IAD,8/1/2019,0,0,7,4,9,13,144,"1C, 1L, 1R | 1R, 30",IAC,12,5.57,66,0,0,200,5,BR,Moderate,,,,,
IAD,8/1/2019,1,0,0,2,1,3,144,"1C, 1L, 1R | 1R, 30",IAC,18,0,66,0,0,200,5,BR,Moderate,,,,,
IAD,8/1/2019,2,2,1,2,2,4,144,"1C, 1L, 1R | 1R, 30",IAC,16.67,5,68,0,0,240,6,BR,Moderate,,,,,
IAD,8/1/2019,3,0,1,1,2,3,144,"1C, 1L, 1R | 1R, 30",VAC,0,6,,,,999,30,,None,,,,,
IAD,8/1/2019,4,1,1,3,2,5,144,"1C, 1L, 1R | 1R, 30",IAC,17,6,64,0,0,999,1,BCFG,Minor,,,,,
IAD,8/1/2019,5,1,5,2,11,13,144,"1C, 1L, 1R | 1R, 30",IAC,10,7.83,64,0,0,999,1,BCFG,Minor,,,,,
IAD,8/1/2019,6,11,6,11,12,23,140,"19C, 19L, 19R | 19L, 30",VAC,13.67,6,,,,999,30,,None,,,,,
IAD,8/1/2019,7,8,41,12,32,44,137,"19C, 19L, 19R | 19L, 30",VAC,12,5.5,,,,999,30,,None,,,,,
IAD,8/1/2019,8,63,3,46,17,63,137,"19C, 19L, 19R | 19L, 30",VAC,19.15,5,,,,999,30,,None,,,,,
IAD,8/1/2019,9,7,4,29,10,39,137,"19C, 19L, 19R | 19L, 30",VAC,15.08,5.43,82,VRB,3,999,10,,None,,,,,
IAD,8/1/2019,10,6,5,22,15,37,140,"1C, 1L, 1R | 1R, 30",VAC,18,5.67,82,VRB,3,999,10,,None,,,,,
IAD,8/1/2019,11,4,55,16,49,65,141,"1C, 1L, 1R | 1R, 30",VAC,14.44,6.6,84,,,999,10,,None,,,,,
