location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°F,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20210818T0900,65.80495,61.0,7.92,270.0
20210818T1000,67.49695,60.0,10.799999,270.0
20210818T1100,69.026955,58.0,13.039754,276.34018
20210818T1200,71.94295,54.0,17.057314,277.275
20210818T1300,69.47695,58.0,18.58451,291.5953
20210818T1400,70.21495,58.0,20.073025,302.55
20210818T1500,70.41295,58.0,19.386593,301.3287
20210818T1600,70.59296,57.0,18.39878,300.57922
20210818T1700,70.10695,58.0,16.610792,299.8989
20210818T1800,69.206955,61.0,14.658676,294.67688
20210818T1900,67.53295,65.0,10.931203,287.24146
20210818T2000,65.57095,71.0,9.0645685,276.84277
20210818T2100,64.040955,75.0,6.2145634,259.992
20210818T2200,62.43895,78.0,5.95906,244.98311
20210818T2300,61.05295,80.0,6.193674,234.46233
20210819T0000,59.88295,82.0,6.1305785,220.23636
20210819T0100,59.10895,84.0,5.6920996,198.43495
20210819T0200,58.29895,85.0,6.130579,183.36646
20210819T0300,57.45295,85.0,7.208994,182.86241
20210819T0400,56.22895,86.0,8.473393,192.26477
20210819T0500,55.22095,85.0,8.759178,189.46233
20210819T0600,55.02295,83.0,7.208994,182.86241
20210819T0700,57.43495,79.0,3.9763298,174.80557
20210819T0800,62.02495,72.0,1.1384199,251.56506
20210819T0900,65.318954,69.0,2.5455842,278.1301
20210819T1000,68.000946,64.0,3.5455887,293.9625
20210819T1100,70.484955,58.0,4.1046314,307.875
20210819T1200,72.64495,54.0,4.6938257,302.4712
20210819T1300,73.094955,51.0,4.6938257,327.5288
20210819T1400,74.55295,49.0,5.1919937,326.30994
20210819T1500,75.38095,47.0,5.634891,333.43497
20210819T1600,75.704956,47.0,5.815978,338.1986
20210819T1700,75.52495,47.0,6.725354,344.4759
20210819T1800,74.82295,49.0,7.928178,357.39746
20210819T1900,73.32895,51.0,7.2805495,8.530762
20210819T2000,71.150955,57.0,6.379216,16.389526
20210819T2100,69.13495,62.0,3.2599385,6.340164
20210819T2200,66.83095,68.0,1.9386592,291.8014
20210819T2300,64.94095,73.0,3.6179552,264.28943
20210820T0000,64.02295,75.0,3.319036,257.4712
20210820T0100,63.30295,77.0,1.5273507,225.0
20210820T0200,62.88895,78.0,2.16,180.0
20210820T0300,62.510952,79.0,1.9386592,158.1986
20210820T0400,61.68295,81.0,1.609969,116.56505
20210820T0500,61.196953,81.0,3.0758414,110.556046
20210820T0600,60.72895,82.0,4.0249224,100.30484
20210820T0700,61.64695,80.0,3.2599385,96.34019
20210820T0800,64.706955,74.0,3.2599385,96.34019
20210820T0900,68.43295,65.0,2.8799999,89.99999
20210820T1000,71.816956,58.0,3.5455887,23.962494
20210820T1100,74.12096,51.0,3.671294,11.309921
20210820T1200,76.10095,47.0,4.0249224,10.30484
20210820T1300,74.53495,51.0,5.4119864,3.8140564
20210820T1400,76.208954,48.0,5.4119864,356.18594
20210820T1500,77.12695,45.0,6.849467,356.98724
20210820T1600,77.55895,43.0,7.5599995,360.0
20210820T1700,77.43295,42.0,6.638072,12.528809
20210820T1800,76.83895,43.0,4.452954,14.03624
20210820T1900,75.50695,46.0,4.3349743,4.7636414
20210820T2000,73.74295,53.0,3.9763298,5.194412
20210820T2100,71.762955,61.0,1.9386592,68.19859
20210820T2200,70.26895,63.0,2.3051248,128.6598
20210820T2300,67.94695,65.0,2.3051248,141.34018
20210821T0000,65.87695,69.0,2.3051248,141.34018
20210821T0100,64.67095,74.0,3.8268526,131.18591
20210821T0200,63.788948,79.0,4.1046314,127.874985
20210821T0300,62.67295,83.0,4.829907,116.56505
20210821T0400,61.070953,86.0,7.24486,116.56505
20210821T0500,60.098953,83.0,8.217153,118.81079
20210821T0600,58.91095,82.0,9.19939,120.57922
20210821T0700,60.60295,81.0,9.227524,110.556046
20210821T0800,65.44495,77.0,12.413476,106.8584
20210821T0900,70.50295,70.0,11.367109,100.954056
20210821T1000,74.69695,62.0,7.208994,92.862404
20210821T1100,78.152954,53.0,2.0991426,59.036232
20210821T1200,80.58295,49.0,0.8049845,296.56506
20210821T1300,81.69895,47.0,3.6179552,264.28943
20210821T1400,83.44495,42.0,4.6938252,274.3987
20210821T1500,84.14696,40.0,4.3349743,265.23636
20210821T1600,84.54295,39.0,3.8773184,248.1986
20210821T1700,84.83095,37.0,4.0249224,259.69516
20210821T1800,83.91295,41.0,6.2145634,280.008
20210821T1900,81.500946,50.0,5.3517847,289.6538
20210821T2000,78.96295,57.0,2.5455842,315.0
20210821T2100,77.27095,61.0,3.0547013,135.0
20210821T2200,75.54295,64.0,5.1165614,129.2894
20210821T2300,74.15695,67.0,6.4096174,128.15723
20210822T0000,73.454956,67.0,8.0899935,122.27564
20210822T0100,72.57295,64.0,7.4128532,119.054596
20210822T0200,71.34895,64.0,8.217153,118.81079
20210822T0300,68.73895,73.0,7.5170207,106.69924
20210822T0400,67.02895,80.0,1.5273507,135.0
20210822T0500,68.000946,68.0,1.2979984,213.69006
20210822T0600,67.04695,72.0,2.9024127,7.125
20210822T0700,65.750946,81.0,6.696387,306.25385
20210822T0800,68.16295,71.0,10.086427,267.9546
20210822T0900,69.71095,68.0,16.700275,277.4314
20210822T1000,70.844955,68.0,18.58451,291.5953
20210822T1100,71.510956,63.0,17.114204,292.24902
20210822T1200,70.19695,63.0,20.523157,291.61478
20210822T1300,70.70095,66.0,15.986595,277.76517
20210822T1400,71.36695,64.0,19.559633,276.34018
20210822T1500,70.59296,65.0,22.782625,275.44034
20210822T1600,68.45095,69.0,19.959719,277.2532
20210822T1700,67.676956,70.0,16.75064,278.65253
20210822T1800,66.88495,71.0,14.471821,275.7106
20210822T1900,65.87695,73.0,13.75558,276.009
20210822T2000,64.77895,76.0,9.007196,272.29062
20210822T2100,62.76295,80.0,6.28713,256.7595
20210822T2200,61.59295,80.0,6.151683,200.55605
20210822T2300,59.432953,81.0,9.36,180.0
20210823T0000,57.02095,84.0,8.759178,170.53767
20210823T0100,56.300953,84.0,6.87779,173.991
20210823T0200,55.850952,81.0,6.8399997,180.0
20210823T0300,55.74295,78.0,6.519877,186.3402
20210823T0400,55.598953,75.0,6.638072,192.52881
20210823T0500,55.292953,74.0,6.638072,192.52881
20210823T0600,55.760952,75.0,6.379216,196.38954
20210823T0700,57.884953,76.0,3.671294,191.30994
20210823T0800,62.42095,71.0,4.829907,296.56506
20210823T0900,62.996952,71.0,6.28713,293.6294
20210823T1000,67.38895,61.0,14.04,270.0
20210823T1100,69.00896,60.0,15.745627,280.53918
20210823T1200,68.180954,61.0,15.175612,292.3062
20210823T1300,69.98095,54.0,10.514218,321.95297
20210823T1400,71.07895,53.0,11.631956,338.1986
20210823T1500,70.03495,55.0,13.004921,355.23636
20210823T1600,70.77295,55.0,14.759999,360.0
20210823T1700,70.01695,56.0,15.124284,1.3639221
20210823T1800,69.04495,60.0,14.04,360.0
20210823T1900,67.35295,66.0,11.609651,352.875
20210823T2000,64.13095,74.0,10.105681,355.91437
20210823T2100,63.23095,76.0,4.73506,351.25385
20210823T2200,62.24095,79.0,1.4399999,360.0
20210823T2300,62.06095,79.0,5.3999996,89.99999
20210824T0000,59.68495,80.0,6.8399997,89.99999
20210824T0100,57.68695,83.0,5.1919937,123.69006
20210824T0200,56.67895,85.0,3.2399998,180.0
20210824T0300,56.15695,85.0,4.2136917,199.98311
20210824T0400,55.61695,85.0,2.5959969,213.69006
20210824T0500,54.82495,87.0,2.9024127,240.25513
20210824T0600,53.61895,91.0,5.3999996,270.0
20210824T0700,53.63695,92.0,7.0911775,293.9625
20210824T0800,54.356953,90.0,6.193674,305.5377
20210824T0900,57.308952,81.0,1.4399999,360.0
20210824T1000,61.30495,74.0,5.3999996,53.130096
20210824T1100,68.52295,58.0,15.141414,71.995834
20210824T1200,71.72695,51.0,21.313093,74.32047
20210824T1300,74.46295,45.0,15.827721,72.80146
20210824T1400,75.362946,44.0,21.862406,72.75854
20210824T1500,75.21895,44.0,23.241617,73.8108
20210824T1600,75.23695,44.0,22.734219,79.04594
20210824T1700,74.48095,46.0,23.576563,82.9835
20210824T1800,72.62695,49.0,21.96,89.99999
20210824T1900,69.96295,54.0,17.283749,91.19349
20210824T2000,67.010956,60.0,14.04,89.99999
20210824T2100,64.472946,64.0,11.928989,84.805565
20210824T2200,62.54695,67.0,10.137692,73.495636
20210824T2300,61.12495,69.0,6.763786,64.79888
20210825T0000,58.60495,75.0,3.6,360.0
20210825T0100,54.55495,87.0,5.991594,302.73523
20210825T0200,53.74495,90.0,6.5693827,279.46234
20210825T0300,52.88095,91.0,6.519877,276.34018
20210825T0400,51.764954,93.0,6.0347,287.35403
20210825T0500,50.972954,94.0,5.3517847,289.6538
20210825T0600,50.99095,94.0,4.802999,282.99463
20210825T0700,51.710953,93.0,4.1046314,285.25513
20210825T0800,53.222954,89.0,4.3349743,311.63354
20210825T0900,55.79695,82.0,5.315336,331.69925
20210825T1000,59.828953,73.0,5.6920996,341.56506
20210825T1100,65.03095,65.0,5.4477882,7.594635
20210825T1200,70.91695,54.0,10.483357,74.054596
20210825T1300,72.71695,52.0,6.12,61.927513
20210825T1400,74.678955,46.0,10.440001,89.99999
20210825T1500,75.25495,44.0,12.245294,91.68468
20210825T1600,75.47095,44.0,11.159999,89.99999
20210825T1700,75.02095,44.0,8.707238,82.874985
20210825T1800,74.19295,46.0,5.991594,57.26477
20210825T1900,72.39295,50.0,4.6938252,4.398697
20210825T2000,68.82895,57.0,3.5455887,336.0375
20210825T2100,65.55295,62.0,3.4152596,288.43497
20210825T2200,62.76295,65.0,3.9763298,275.19443
20210825T2300,61.142952,69.0,2.8799999,270.0
20210826T0000,60.404953,71.0,1.08,270.0
20210826T0100,59.21695,76.0,0.35999998,180.0
20210826T0200,58.17295,79.0,1.835647,191.30994
20210826T0300,57.236954,81.0,2.4149535,206.56505
20210826T0400,57.07495,80.0,1.9386592,201.8014
20210826T0500,57.182953,79.0,4.2136917,199.98311
20210826T0600,57.056953,77.0,3.7064266,209.05461
20210826T0700,58.13695,75.0,1.835647,258.69006
20210826T0800,60.99895,70.0,2.4149535,296.56506
20210826T0900,65.66095,61.0,5.937272,284.03625
20210826T1000,69.96295,46.0,16.516901,286.46002
20210826T1100,71.72695,45.0,21.218632,284.74356
20210826T1200,72.41095,46.0,25.862436,286.1645
20210826T1300,71.31295,50.0,25.0064,292.87366
20210826T1400,68.14495,60.0,24.18707,345.34326
20210826T1500,63.28495,79.0,15.192682,346.29303
20210826T1600,62.510952,84.0,12.682018,353.4802
20210826T1700,62.474953,79.0,8.217153,298.8108
20210826T1800,63.82495,68.0,8.64,270.0
20210826T1900,63.80695,68.0,5.506941,258.69006
20210826T2000,63.33895,73.0,5.6233797,309.80557
20210826T2100,62.43895,66.0,9.6932955,344.93152
20210826T2200,60.404953,69.0,7.5599995,360.0
20210826T2300,59.000954,73.0,6.162207,353.29016
20210827T0000,57.416954,76.0,6.6185193,337.61987
20210827T0100,56.696953,76.0,5.3999996,323.13013
20210827T0200,56.012955,76.0,5.1919937,303.69006
20210827T0300,55.328953,77.0,5.154415,294.77515
20210827T0400,54.878952,78.0,4.198285,300.96378
20210827T0500,53.31295,83.0,3.4152596,288.43497
20210827T0600,52.610954,85.0,3.319036,282.5288
20210827T0700,53.81695,80.0,2.9024127,299.74487
20210827T0800,55.81495,76.0,3.0547013,315.0
20210827T0900,58.87495,69.0,4.896529,342.89728
20210827T1000,61.970955,60.0,9.531505,349.11447
20210827T1100,61.26895,61.0,15.192682,346.29303
20210827T1200,63.59095,57.0,17.727943,347.0926
20210827T1300,63.788948,59.0,19.06301,349.11447
20210827T1400,66.30895,53.0,19.201874,353.5412
20210827T1500,66.79495,51.0,17.731598,354.17365
20210827T1600,67.10095,49.0,18.416384,355.5154
20210827T1700,66.596954,49.0,18.36353,358.8767
20210827T1800,65.33695,52.0,16.923828,358.78113
20210827T1900,63.48295,57.0,13.339445,356.90594
20210827T2000,60.74695,64.0,11.165805,1.8475952
20210827T2100,58.460953,69.0,7.0911775,23.962494
20210827T2200,57.75895,70.0,4.6938252,85.60129
20210827T2300,57.182953,70.0,4.73506,98.74616
20210828T0000,57.20095,70.0,2.0991426,120.96376
20210828T0100,56.55295,72.0,1.609969,153.43495
20210828T0200,56.732952,71.0,0.35999998,180.0
20210828T0300,56.17495,72.0,2.4149535,333.43497
20210828T0400,55.112953,75.0,3.7064266,330.94543
20210828T0500,54.572952,76.0,3.563818,315.0
20210828T0600,54.050953,79.0,5.692099,304.69516
20210828T0700,55.49095,80.0,7.8954163,335.77228
20210828T0800,58.262955,72.0,14.241629,343.85568
20210828T0900,58.982952,72.0,15.978484,337.47943
20210828T1000,60.17095,67.0,16.981165,338.8753
20210828T1100,60.260952,68.0,18.1041,342.646
20210828T1200,61.808952,63.0,19.296133,345.96375
20210828T1300,64.14896,58.0,16.62249,342.34988
20210828T1400,65.21095,57.0,18.947083,345.69974
20210828T1500,65.066956,58.0,19.13426,348.05585
20210828T1600,64.454956,61.0,18.947083,345.69974
20210828T1700,63.788948,61.0,17.057314,352.725
20210828T1800,62.79895,63.0,14.471821,354.28943
20210828T1900,61.628952,66.0,10.829959,344.57782
20210828T2000,60.638954,69.0,8.557102,345.37915
20210828T2100,59.72095,71.0,6.379216,343.61047
20210828T2200,58.31695,74.0,3.563818,315.0
20210828T2300,57.110954,78.0,3.096837,305.5377
20210829T0000,55.850952,82.0,2.2768397,341.56506
20210829T0100,55.760952,83.0,3.396233,32.005356
20210829T0200,54.78895,85.0,2.8116899,39.805573
20210829T0300,53.43895,88.0,2.0364676,44.999985
20210829T0400,53.90695,86.0,0.0,180.0
20210829T0500,54.51895,84.0,1.4399999,270.0
20210829T0600,54.482952,86.0,3.2399998,270.0
20210829T0700,55.88695,84.0,6.618519,315.0
20210829T0800,57.25495,81.0,9.826088,331.55707
20210829T0900,59.05495,73.0,9.178235,318.17984
20210829T1000,61.59295,66.0,10.1887,302.00537
20210829T1100,62.33095,64.0,12.594856,300.96375
20210829T1200,65.33695,59.0,14.4,306.8699
20210829T1300,66.48895,59.0,13.1041975,339.0755
20210829T1400,66.30895,60.0,14.512064,352.875
20210829T1500,65.33695,65.0,14.044615,358.5312
20210829T1600,64.02295,70.0,12.9249525,347.125
20210829T1700,64.32895,68.0,12.0694,342.646
20210829T1800,63.51895,69.0,10.315115,330.7512
20210829T1900,62.600952,72.0,6.4096174,308.15723
20210829T2000,61.610954,76.0,6.12,270.0
20210829T2100,60.11695,81.0,6.989936,235.49149
20210829T2200,58.586952,83.0,6.9247384,207.89728
20210829T2300,57.99295,81.0,6.28713,193.24052
20210830T0000,57.290955,81.0,5.8603754,190.61966
20210830T0100,57.20095,82.0,4.0249224,206.56505
20210830T0200,57.362953,83.0,2.1897945,279.46234
20210830T0300,56.53495,88.0,3.8268526,318.8141
20210830T0400,56.12095,91.0,3.8268526,311.1859
20210830T0500,56.012955,92.0,4.6938257,302.4712
20210830T0600,55.40095,95.0,6.1305785,310.23636
20210830T0700,55.56295,94.0,7.8954163,316.8476
20210830T0800,56.984955,88.0,9.0,323.13013
20210830T0900,60.206955,78.0,10.483357,344.0546
20210830T1000,62.31295,71.0,9.178235,348.69006
20210830T1100,64.346954,66.0,7.628263,340.70996
20210830T1200,66.43495,61.0,8.311245,342.34988
20210830T1300,67.80295,61.0,16.808569,350.13422
20210830T1400,67.37096,63.0,17.771753,353.01892
20210830T1500,67.10095,63.0,17.698677,355.33313
20210830T1600,66.52495,65.0,17.339897,355.23636
20210830T1700,66.344955,65.0,16.263872,354.9204
20210830T1800,65.678955,66.0,15.124284,358.63608
20210830T1900,64.32895,68.0,11.879999,360.0
20210830T2000,62.510952,72.0,10.08,360.0
20210830T2100,61.05295,75.0,8.647496,357.61407
20210830T2200,60.67495,76.0,8.28,360.0
20210830T2300,59.93695,79.0,7.92,360.0
20210831T0000,59.59495,80.0,7.5599995,360.0
20210831T0100,59.072952,82.0,6.12,360.0
20210831T0200,58.35295,84.0,3.8773184,338.1986
20210831T0300,57.704952,85.0,3.0547013,315.0
20210831T0400,57.290955,86.0,3.2599385,263.65982
20210831T0500,56.696953,87.0,3.7585104,253.30075
20210831T0600,56.606953,88.0,2.52,270.0
20210831T0700,58.17295,84.0,2.5959969,236.30994
20210831T0800,60.206955,80.0,1.9386592,291.8014
20210831T0900,61.17895,77.0,2.1897945,350.5377
20210831T1000,63.176952,70.0,2.52,360.0
20210831T1100,64.90495,64.0,3.4152596,341.56506
20210831T1200,64.83295,63.0,5.7599998,360.0
20210831T1300,66.14696,60.0,10.948973,9.462311
20210831T1400,67.38895,57.0,9.227524,20.55603
20210831T1500,68.918945,54.0,6.1094027,44.999985
20210831T1600,68.09096,55.0,5.8603754,42.510437
20210831T1700,68.05495,55.0,4.6102495,51.34018
20210831T1800,67.37096,56.0,4.0249224,79.695145
20210831T1900,66.27295,57.0,2.52,89.99999
20210831T2000,64.90495,61.0,2.968636,104.03624
20210831T2100,61.64695,69.0,7.10031,120.465546
20210831T2200,58.65895,72.0,8.654986,106.92751
20210831T2300,56.58895,74.0,7.968939,108.434944
20210901T0000,55.34695,77.0,7.10031,120.465546
20210901T0100,53.81695,79.0,6.9153743,128.6598
20210901T0200,52.556953,82.0,6.696387,126.25384
20210901T0300,51.60295,83.0,6.193674,125.537674
20210901T0400,50.70295,84.0,5.6233797,129.80557
20210901T0500,50.252953,84.0,4.8433046,138.01279
20210901T0600,49.820953,85.0,5.0911684,135.0
20210901T0700,52.05295,80.0,3.319036,139.3987
20210901T0800,55.364952,74.0,2.1897945,99.46232
20210901T0900,59.64895,69.0,3.096837,54.46232
20210901T1000,64.040955,64.0,5.4833565,23.198593
20210901T1100,68.32495,57.0,7.42159,50.906143
20210901T1200,72.680954,43.0,12.979984,70.55996
20210901T1300,73.97695,37.0,18.0036,88.85424
20210901T1400,74.930954,36.0,18.72,89.99999
20210901T1500,75.32695,36.0,18.014393,87.70938
20210901T1600,75.45296,36.0,16.919998,89.99999
20210901T1700,74.64295,38.0,17.057314,97.275
20210901T1800,72.78895,42.0,16.327497,104.03624
20210901T1900,69.80095,48.0,14.84318,104.03624
20210901T2000,66.16495,55.0,13.358861,104.03624
20210901T2100,62.42095,62.0,11.525623,104.47029
20210901T2200,58.856953,69.0,8.209263,105.25512
20210901T2300,56.85895,73.0,5.904439,127.56859
20210902T0000,55.166954,75.0,6.1094027,135.0
20210902T0100,53.528954,77.0,6.3690495,137.2906
20210902T0200,52.412952,80.0,6.1305785,130.23636
20210902T0300,51.458954,81.0,5.3999996,126.869896
20210902T0400,50.954952,81.0,5.3517847,137.72632
20210902T0500,50.68495,80.0,5.0911684,135.0
20210902T0600,50.180954,80.0,5.6002855,135.0
20210902T0700,52.28695,76.0,5.315336,118.30075
20210902T0800,56.15695,69.0,6.725354,105.5241
20210902T0900,61.070953,62.0,10.105681,94.08562
20210902T1000,65.82295,57.0,11.183201,86.30861
20210902T1100,69.872955,55.0,10.948973,80.537674
20210902T1200,73.16695,52.0,10.390226,75.96376
20210902T1300,74.318954,48.0,9.178235,78.69006
20210902T1400,76.262955,46.0,8.759178,80.537674
20210902T1500,77.27095,45.0,9.3876505,85.60129
20210902T1600,77.59495,45.0,10.799999,89.99999
20210902T1700,77.05495,47.0,10.661107,101.68936
20210902T1800,76.06496,50.0,10.365251,110.323135
20210902T1900,73.472946,54.0,10.636766,113.96249
20210902T2000,70.61095,60.0,10.365251,110.323135
20210902T2100,67.55095,65.0,9.659814,116.56505
20210902T2200,64.77895,69.0,10.495713,120.96376
20210902T2300,62.43895,73.0,10.514218,128.04704
20210903T0000,60.72895,76.0,10.464797,130.81508
20210903T0100,59.486954,78.0,10.009036,127.69424
20210903T0200,58.78495,79.0,9.726664,128.991
20210903T0300,59.34295,77.0,7.491114,125.21759
20210903T0400,57.52495,80.0,5.634891,116.56505
20210903T0500,55.38295,84.0,5.154415,114.77514
20210903T0600,55.724953,82.0,5.815978,111.80141
20210903T0700,57.290955,80.0,5.6920996,108.434944
20210903T0800,60.710953,74.0,5.5887027,104.93142
20210903T0900,64.61695,66.0,4.452954,104.03624
20210903T1000,68.41495,59.0,1.9386592,68.19859
20210903T1100,71.97895,55.0,2.4149535,26.565033
20210903T1200,75.16495,49.0,4.379589,9.462311
20210903T1300,77.50495,41.0,3.2599385,353.65985
20210903T1400,79.23295,38.0,4.452954,345.96375
20210903T1500,80.06095,38.0,5.4833565,336.8014
20210903T1600,80.168945,38.0,6.12,331.92752
20210903T1700,79.70095,38.0,8.209263,344.74487
20210903T1800,78.458954,40.0,8.28,360.0
20210903T1900,75.54295,49.0,9.0645685,6.8427734
20210903T2000,72.41095,58.0,6.28713,13.240509
20210903T2100,70.19695,62.0,0.8049845,26.565033
20210903T2200,69.04495,63.0,1.0182338,225.0
20210903T2300,67.928955,63.0,0.35999998,89.99999
20210904T0000,66.68695,65.0,2.0991426,120.96376
20210904T0100,65.64295,67.0,3.6,143.1301
20210904T0200,64.94095,70.0,4.198285,149.03624
20210904T0300,63.96895,72.0,4.39436,145.00798
20210904T0400,63.12295,74.0,4.5820518,135.0
20210904T0500,62.348953,75.0,4.8433046,131.98721
20210904T0600,61.26895,76.0,5.315336,118.30075
20210904T0700,61.17895,76.0,4.3498964,114.44395
20210904T0800,63.89695,71.0,5.2416787,105.9454
20210904T0900,67.83895,63.0,6.5693827,99.46232
20210904T1000,72.01495,54.0,6.130579,86.63353
20210904T1100,75.02095,47.0,4.1046314,52.125
20210904T1200,77.14495,43.0,5.2416787,15.945404
20210904T1300,78.69295,44.0,6.4096174,51.842773
20210904T1400,79.52095,42.0,6.489992,33.690063
20210904T1500,79.52095,41.0,5.1165614,50.7106
20210904T1600,79.16095,41.0,4.452954,75.96376
20210904T1700,78.63895,41.0,4.0249224,100.30484
20210904T1800,77.75695,43.0,4.0249224,116.56505
20210904T1900,76.22695,46.0,4.39436,124.99202
20210904T2000,74.57095,51.0,4.072935,135.0
20210904T2100,72.41095,56.0,4.3498964,155.55605
20210904T2200,69.90895,61.0,5.1919937,146.30994
20210904T2300,68.09096,63.0,4.0249224,153.43495
20210905T0000,66.83095,65.0,3.5455887,156.0375
20210905T0100,66.07495,66.0,4.2136917,160.01689
20210905T0200,65.28295,67.0,4.39436,145.00798
20210905T0300,64.59895,67.0,4.8433046,131.98721
20210905T0400,63.608955,69.0,5.634891,116.56505
20210905T0500,61.808952,74.0,6.6087217,119.35774
20210905T0600,60.87295,76.0,6.9247384,117.89726
20210905T0700,61.46695,75.0,5.4833565,113.19859
20210905T0800,64.94095,68.0,7.8625183,105.9454
20210905T0900,69.458954,61.0,8.759178,99.46232
